seed,step,queries,loss,maxq0,mean_q,eps,sec
2,260000,15.667,24.39651,-220.713,-227.605,0.05,1032.5
2,262000,15.917,24.24004,-219.743,-227.082,0.05,1040.7
2,264000,15.25,24.00126,-220.784,-227.264,0.05,1048.9
2,266000,15.167,23.98847,-219.469,-227.293,0.05,1057.0
2,268000,14.917,24.0652,-219.239,-226.709,0.05,1065.2
2,270000,15.75,23.83258,-220.155,-226.54,0.05,1073.4
2,272000,16.333,23.94984,-219.05,-226.042,0.05,1081.6
2,274000,15.75,23.86611,-219.22,-225.416,0.05,1089.8
2,276000,15.583,23.77197,-217.589,-223.878,0.05,1097.9
2,278000,15.583,23.99539,-217.911,-224.06,0.05,1106.1
2,280000,16.0,24.10394,-218.245,-224.409,0.05,1114.3
2,282000,16.25,24.02442,-218.283,-224.711,0.05,1122.5
2,284000,15.333,23.92736,-219.544,-225.458,0.05,1130.7
2,286000,15.583,24.13018,-219.011,-225.8,0.05,1138.8
2,288000,15.667,24.11111,-219.565,-226.04,0.05,1147.0
2,290000,15.0,24.26337,-217.759,-224.672,0.05,1155.2
2,292000,16.083,24.15404,-218.659,-224.575,0.05,1163.4
2,294000,16.0,24.13748,-217.121,-223.777,0.05,1171.5
2,296000,15.167,24.21142,-218.014,-224.202,0.05,1179.7
2,298000,15.5,24.26802,-219.018,-224.297,0.05,1187.9
